film_title,director,year
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Раскрашенная птица (фильм),,2019
"Лунатизм (фильм, 2005)",,2005
Дом под звёздным небом,,1991
Ятринская ведьма,,1991
Школа злословия (фильм),,1952
Категория,,
"Учительница (фильм, 2016)",,2016
Категория,,
"Экстрасенс (фильм, 1992)",,1992
Категория,,
Категория,,
Veniks. Половые щётки,,1991
Категория,,
Всё закончится здесь,,2024
Тарас Шевченко (фильм),,
Масарик (фильм),,2016
Категория,,
Щен из созвездия Гончих Псов,,1991
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Анклав (фильм),,2015
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Аватар 4,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
"Сельский врач (фильм, 1951)",,1951
Категория,,
Категория,,
Категория,,
"Прощай, Америка!",,
Спортивная честь,,1951
Категория,,
Незабываемый 1919 год,,1951
"Правда — хорошо, а счастье лучше (фильм-спектакль)",,1951
"Чокнутые (фильм, 1991)",,1991
Чича,,1991
Белинский (фильм),,1951
Шкура (фильм),,1991
Циники (фильм),,1991
Человек в зелёном кимоно,,
Список игровых кинофильмов СССР (1951),,
Царь Иван Грозный (фильм),,1991
Хмель (фильм),,1991
В степи,,
Чёрный принц Аджуба,,
Свет в Коорди (фильм),,1951
Халима (фильм),,1991
Цареубийца (фильм),,1991
"Хищники (фильм, 1991)",,1991
Пржевальский (фильм),,1951
"Феофания, рисующая смерть",,1991
Убить «Шакала»,,
Урга — территория любви,,1991
Умирать не страшно,,
"Три дня (фильм, 1991)",,1991
Трава и вода,,1991
Тайна рукописного Корана,,1991
"Счастливые дни (фильм, 1991)",,1991
"Снайпер (фильм, 1991)",,
"Униженные и оскорблённые (фильм, 1991)",,1991
Третья планета (фильм),,1991
Тёмные аллеи (фильм),,1991
След дождя,,1991
Сыщик петербургской полиции,,1991
"Расстанемся, пока хорошие",,1991
Цензуру к памяти не допускаю (фильм),,1991
Семь дней после убийства,,1991
"Призрак (фильм, 1991)",,1991
Семь дней с русской красавицей,,
Сады скорпиона,,1991
Пять похищенных монахов (фильм),,
Сексказка,,1991
Призраки зелёной комнаты,,1991
Пьющие кровь,,
Подарок на именины,,1991
Полтергейст-90,,1991
"Папа, умер Дед Мороз",,
Отель «Эдем»,,1991
По Таганке ходят танки,,1991
Побег на край света,,1991
"Окно (фильм, 1991)",,1991
По закону джунглей,,1991
"Ой, вы, гуси",,1991
Оберег (фильм),,1991
Ночь при дороге,,1991
Последний бункер,,1991
"Одиссея капитана Блада (фильм, 1991)",,1991
Путешествие товарища Сталина в Африку,,1991
Привет с того света,,
Не спрашивай меня ни о чём,,1991
Небеса обетованные,,1991
Нога (фильм),,1991
"Нелюбовь (фильм, 1991)",,
Невозвращенец (фильм),,1991
"Мой лучший друг — генерал Василий, сын Иосифа",,1991
Обнажённая в шляпе,,1991
Московские красавицы,,1991
Осада Венеции,,1991
Мементо мори (фильм),,1991
"Не будите спящую собаку (фильм, 1991)",,
"Людоед (фильм, 1991)",,1991
Мигранты (фильм),,
Меченые,,1991
Люми,,1991
Миф о Леониде,,1991
"Любимчик (фильм, 1991)",,1991
"Любовь (фильм, 1991)",,
Московская любовь,,1991
"Линия смерти (фильм, 1991, СССР)",,1991
Курьер на Восток,,1991
Круг обречённых,,1991
"Кровь за кровь (фильм, 1991)",,1991
"Летучий голландец (фильм, 1991)",,1991
Лох — победитель воды,,
Милый Эп (фильм),,1991
Ласточки и воробьи,,1991
Капитан Крокус и тайна маленьких заговорщиков,,1991
Кремлёвские тайны шестнадцатого века,,1991
Любовь на острове смерти,,1991
Красный остров (фильм),,1991
"Караван смерти (фильм, 1991)",,1991
Кислородный голод,,1991
Камми,,1991
Изыди!,,1991
"Как живёте, караси?",,1991
И чёрт с нами,,1991
Заряженные смертью,,1991
Кикс (фильм),,1991
Затерянный в Сибири,,1991
"Дикое поле (фильм, 1991)",,1991
За последней чертой,,
Жажда страсти,,1991
Житие Александра Невского (фильм),,1991
"Дура (фильм, 1991)",,1991
Депрессия (фильм),,1991
"Круиз, или Разводное путешествие",,
Женщина для всех,,1991
"Действуй, Маня!",,1991
"Графиня (фильм, 1991)",,1991
Год хорошего ребёнка,,1991
Высший класс (фильм),,1991
"Гений (фильм, 1991)",,1991
Газельхан,,1991
Жена для метрдотеля,,1991
"Гагарин, я вас любила",,1991
"Волкодав (фильм, 1991)",,1991
Влюблённый манекен,,1991
"Воздушный поцелуй (фильм, 1991)",,1991
"Джокер (фильм, 1991)",,1991
Вишнёвые ночи,,1992
Брюнетка за 30 копеек,,1991
Говорящая обезьяна,,1991
"Виват, гардемарины!",,1991
"Бухта смерти (фильм, 1991)",,1991
Всгорю в огне очищения,,1991
Вербовщик (фильм),,1991
Большое золото мистера Гринвуда,,1991
"Болотная street, или Средство против секса",,1991
Встретимся на Таити,,
"Блуждающие звёзды (фильм, 1991)",,1991
Ближний круг,,
Божья тварь,,1991
"Бесконечность (фильм, 1991)",,1991
Афганский излом,,1991
Армавир (фильм),,1991
Бабочки (фильм),,1991
Безумная Лори,,1991
В русском стиле (фильм),,1991
Без правосудия,,1991
Агенты КГБ тоже влюбляются,,1991
Арифметика убийства,,1991
Категория,,
Афганец (фильм),,1991
Анна Карамазофф,,1991
Категория,,
Категория,,
Категория,,
Австрийское поле,,1991
"Абдулладжан, или Посвящается Стивену Спилбергу",,1991
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Ау! Ограбление поезда,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Категория,,
Навстречу жизни,,1952
Категория,,
Учитель танцев (фильм),,1952
"Майская ночь, или Утопленница (фильм)",,1952
Категория,,
Неразлучные друзья,,1952
Максимка (фильм),,1952
"Ревизор (фильм, 1952)",,
Список игровых кинофильмов СССР (1952),,
Категория,,
Садко (фильм),,1952
"Кандидат (фильм, 2013)",,2013
"В тени (фильм, 2012)",,
Композитор Глинка,,1952
Ангелы не жужжат,,2024
Джамбул (фильм),,1952
Балканский рубеж,,
"Профессионал (фильм, 2024)",,2024
Мстители: Секретные войны,,
В потерянных землях (фильм),,2025
"Бугимен (фильм, 2023)",,
Концерт мастеров украинского искусства,,
"В паутине страха (фильм, 2023)",,2023
Вьена и «Призраки»,,
Проклятые воды,,2024
Супергёрл: Женщина завтрашнего дня,,2026
Благодетель,,2015
Безумный Макс: Дорога ярости,,2015
"Зомби 2 (фильм, 2020)",,
Джей в Голливуде,,2019
Боевой конь (фильм),,2011
"Зов предков (фильм, 2020)",,2020
Второй (фильм),,2020
Империя комаров,,2020
"Бои без правил (фильм, 2017)",,2017
Бобёр (фильм),,2011
Бойся своих желаний,,2017
Не сдавайся,,2011
Детройт (фильм),,
Три икса: Мировое господство,,2017
Тоня против всех,,2017
"Близнецы (фильм, 2017, США)",,
"Три билборда на границе Эббинга, Миссури",,2017
Тёмная башня (фильм),,2017
Между нами горы,,2017
Тюльпанная лихорадка (фильм),,2017
Выбивая долги (фильм),,2020
"Тетрадь смерти (фильм, 2017)",,
Тебя никогда здесь не было,,2017
Тайна 7 сестёр,,2017
Техасская резня бензопилой: Кожаное лицо,,
Телохранитель киллера,,2017
Библиотекарь (фильм),,
Сэнди Уэкслер,,2017
"Сфера (фильм, 2017)",,
"Счастливчик (фильм, 2017)",,2017
Счастливого дня смерти,,2017
Субурбикон,,2017
"Собачья жизнь (фильм, 2017)",,2017
"Стена (фильм, 2017)",,2017
Статус Брэда,,2017
Снеговик (фильм),,
"Стеклянный замок (фильм, 2017)",,2017
Спецназ: В осаде,,2017
Спасатели Малибу (фильм),,2017
Снайпер: Идеальное убийство,,2017
Сначала они убили моего отца (фильм),,2017
Скайлайн 2,,2017
Сламбер: Лабиринты сна,,2017
Секретное досье (фильм),,2017
"Свадьба (фильм, 2017)",,2017
Сильнее,,2017
"Стоянка (фильм, 2017)",,
Роксана Роксана,,
Рубильник (фильм),,2017
Прочь,,2017
"Сон в летнюю ночь (фильм, 2017)",,
Роковое искушение,,2017
Психопаты (фильм),,2017
Принц на Рождество,,2017
Призрачная нить,,2017
Призраки Элоиз,,2017
Проклятие Аннабель: Зарождение зла,,2017
"Похищение (фильм, 2017)",,2017
Последний портрет,,2017
Послушница (фильм),,2017
Смертельные гонки 2050,,
Преступление в маленьком городе,,2017
Последний взмах флага,,
"Последнее слово (фильм, 2017)",,2017
Планета обезьян: Война,,2017
Патти Кейкс,,2017
Пила 8,,2017
Пираты Карибского моря: Мертвецы не рассказывают сказки,,2017
"Пожалуйста, приготовьтесь",,2017
Полуночный человек,,2017
Паранормальное (фильм),,2017
Пассажир (фильм),,2018
Очень плохие мамочки 2,,2017
Погружение (фильм),,2017
"Оно (фильм, 2017)",,2017
"Охранник (фильм, 2017)",,
Одарённая,,2017
"Открытие (фильм, 2017)",,
Оно приходит ночью,,2017
"Осколки (фильм, 2017)",,2017
Очень плохие девчонки,,2017
Ночной мир,,2017
Право на измену,,2017
Недруги,,2017
Неоспоримый 4,,2017
Насыщенный,,2017
Назови меня своим именем (фильм),,
"Объезд (фильм, 2016)",,
"Наёмник (фильм, 2017)",,2017
Профессор Марстон и его Чудо-женщины,,
Наизнанку (фильм),,2017
Нам здесь не место,,2017
"Няня (фильм, 2017)",,2017
На глубине 6 футов,,2017
"Мотылёк (фильм, 2017)",,2017
Могучие рейнджеры (фильм),,2017
"Мир, полный чудес",,
"Наваждение (фильм, 2017)",,2017
"Моя кузина Рэйчел (фильм, 2017)",,2017
Мои дни с Мёрси,,2017
"Меч короля Артура (фильм, 2017)",,2017
Месть: История любви,,2017
Меган Ливи (фильм),,2017
Мама!,,2017
Между нами музыка,,2017
На одной волне,,2017
На пятьдесят оттенков темнее (фильм),,2017
Малыш на драйве,,2017
Максимальный удар,,2017
Логан (фильм),,
Ловушка времени,,2017
Лига справедливости (фильм),,2017
Матрица времени,,2017
Леди Бёрд (фильм),,2017
Машина войны,,2017
Любовь сбивает с рифмы,,
Любовь — болезнь,,2017
"Мама и папа (фильм, 2017)",,2017
Конг: Остров черепа,,
Майкл Джексон: В поисках Неверленда,,2017
"Коматозники (фильм, 2017)",,2017
Колумбус (фильм),,2017
"Кто наш папа, чувак?",,2017
Космос между нами,,2017
Культ Чаки,,2017
Короче (фильм),,2017
Johnny Bravo Goes to Bollywood,,
Колесо чудес,,2017
Episode 50,,2011
"Я не знаю, как она делает это",,2011
"Камень, ножницы, бумага (фильм)",,2017
Исчезновение Сидни Холла,,2017
Как разговаривать с девушками на вечеринках,,2017
Ингрид едет на Запад,,2017
Я — Нэнси,,2011
Круги дьявола,,2017
Идеальный голос 3,,2017
Истории семьи Майровиц,,2017
Икар (фильм),,2017
"Звонки (фильм, 2017)",,
Игра Джеральда (фильм),,
Земля гангстеров,,2017
"Здравствуй, папа, Новый год! 2",,2017
"Король (фильм, 2017, США)",,2017
Живое (фильм),,2017
All Natural Glamour Solos,,
Замок из песка,,
Жаркие летние ночи,,
"Жена (фильм, 2017)",,2017
История призрака,,2017
Закон о детях (фильм),,
Жена смотрителя зоопарка,,2017
"Дом призраков (фильм, 2017)",,2017
За пропастью во ржи,,2017
Его собачье дело,,2017
Дочь и мать её,,2017
"Зло внутри (фильм, 2017)",,
Джуманджи: Зов джунглей,,2017
Джон Уик 2,,2017
Дневник пастыря,,2017
Джиперс Криперс 3,,2017
До костей,,2017
Это не Леди Гага,,2011
Дикий пёс,,2017
"Что скрывает ложь (фильм, 2011)",,2011
"Шепчущий во тьме (фильм, 2011)",,2011
Челюсти 3D,,2011
Эра драконов,,2011
Шоугёлз 2: Пенни из Рая,,
Элвин и бурундуки 3,,2011
Человеческая многоножка 2,,2011
"Человек, который изменил всё",,2011
Цена страсти,,2011
Дэйв сделал лабиринт,,2017
Храбрые перцем,,2011
Юлия Икс,,2011
Хор: Живой концерт в 3D,,2011
Чиллерама,,2011
Хочу как ты,,2011
"Укрытие (фильм, 2011, США)",,2011
Хостел 3,,2011
Хранитель времени (фильм),,2011
Дневник слабака 4: Долгое путешествие,,
Терри (фильм),,2011
Ханна. Совершенное оружие,,2011
Экстрасенс 2: Лабиринты разума,,
Успеть за 30 минут,,2011
"Ты и я (фильм, 2011)",,
Штурм Белого дома (фильм),,
Тебе конец!,,2011
Убойное Рождество Гарольда и Кумара,,2011
Там обитают драконы (фильм),,2011
Хоббит: Пустошь Смауга,,
Тэмми,,2014
Ты — не ты,,2014
Хоть раз в жизни,,2013
Хроники ломбарда,,2013
Три дня на убийство,,2014
Тупой и ещё тупее 2,,2014
Сын Божий (фильм),,2014
Убийственная поездка,,2011
Дело храбрых,,2017
Судная ночь 2,,2014
Убить по расписанию,,2011
Форсаж 6,,
Экзамен для двоих,,2013
Голос из камня,,2017
Выстрел в пустоту,,2017
"Судья (фильм, 2014)",,
"Выстрел (фильм, 2017)",,2017
"Грязные танцы (фильм, 2017)",,
Горы и камни,,
Горе-творец,,2017
Вспоминая Леонарда Нимоя,,
Все деньги мира,,2017
Гадкий я 3,,
Вперёд! Глобальное состязание чирлидеров,,
Вспомнить заново,,2017
Всё только начинается (фильм),,
Типа копы,,2014
Время псов,,2017
Ветреная река,,2017
Война токов (фильм),,
Существует (фильм),,2014
Взрывная блондинка,,2017
В этом мире я больше не чувствую себя как дома,,2017
Весь этот мир,,2017
"Большая игра (фильм, 2017)",,2017
Виктория и Абдул,,2017
Сэл (фильм),,2011
"Схватка (фильм, 2011)",,2011
Супер 8,,2011
Сумерки. Сага. Рассвет: Часть 1,,
Страшно красив,,2011
Величайший шоумен,,2017
"Споры (фильм, 2011)",,2011
В гостях у Элис,,2017
"Старый Новый год (фильм, 2011)",,2011
Вина (фильм),,2017
Воскрешение Гевина Стоуна,,2017
Такие разные близнецы,,2011
"Самсара (фильм, 2011)",,2011
Совсем не бабник,,2011
Сёрфер души,,2011
Соседка по комнате,,
Весёлый ужин мамочек,,2017
Секс по дружбе,,2011
"Соломенные псы (фильм, 2011)",,2011
Снайпер 4: Перезагрузка,,2011
Ромовый дневник (фильм),,2011
Речные убийства,,
Рядовой Ромео,,2011
Путь мести,,2011
Притворись моей женой,,2011
Пункт назначения 5,,2011
Принцесса на Рождество,,2011
Проповедник с пулемётом,,2011
Прислуга (фильм),,2011
Cirque du Soleil: Сказочный мир,,2012
Разрушенная башня (фильм),,2011
Прощение крови,,
Intersexion,,2012
Пробуждая Мэдисон,,2011
Эксперимент «Повиновение»,,2012
"Явление (фильм, 2012)",,2012
"Экипаж (фильм, 2012)",,2012
Экспат (фильм),,2012
"Я, Алекс Кросс",,2012
Эволюция Борна,,2012
Шесть пуль,,2012
Revenge of the Petites,,
"Чего ждать, когда ждёшь ребёнка",,2012
Шкатулка проклятия,,2012
Хоббит: Нежданное путешествие,,
Продолжай кричать: Ретроспектива главного фильма ужасов,,2011
"Чёрный дрозд (фильм, 2012)",,2012
Правдивое кино,,
Фабрика (фильм),,2012
Царь скорпионов 3: Книга мёртвых,,2012
Цель номер один,,2012
Судная ночь 3,,2016
Сплит (фильм),,
Хорошие поступки,,2012
Хижина в лесу,,
Спектральный анализ (фильм),,2016
Тарзан. Легенда,,
Хемингуэй и Геллхорн,,
Союзники (фильм),,
Соседи. На тропе войны 2,,2016
Специальный полуночный выпуск,,2016
Фортуна Вегаса,,2012
Скрытые фигуры,,2016
Философы. Урок выживания,,
Сомния,,
Снайпер: Воин-призрак (фильм),,2016
Смотри по сторонам,,2016
Уцелевший (фильм),,2013
Убийство Кеннеди (фильм),,2013
Сноуден (фильм),,
"Славные парни (фильм, 2016)",,2016
Тревожный вызов,,2013
Техасская резня бензопилой 3D,,
Тор 2: Царство тьмы,,
Тепло наших тел,,2013
Телекинез (фильм),,
Средний человек (фильм),,2016
"Тихая гавань (фильм, 2013)",,2013
Тропико (фильм),,2013
"Тереза Ракен (фильм, 2013)",,2013
Тепловой удар (фильм),,2013
"Таинство (фильм, 2013)",,2013
Тайна перевала Дятлова,,
Считанные часы,,2012
Судная ночь,,2013
Тачка №19,,2013
Стратегия Оппенгеймера,,
Странный Томас,,2013
Советник (фильм),,2013
Телеведущий 2: И снова здравствуйте,,2013
Смерть в сети,,2013
"Стрингер (фильм, 2014)",,2014
"Стукач (фильм, 2013)",,2013
Соседи. На тропе войны,,2014
"Соник (фильм, 2013)",,
Спасти мистера Бэнкса,,2013
Совместная поездка,,2014
"Страна Оз (фильм, 2014)",,2014
Фил Спектор (телефильм),,
Сельма (фильм),,2014
Сапожник (фильм),,2014
Смешанные,,2014
Снайпер: Наследие,,
Самый опасный человек,,2014
Серена (фильм),,2014
Рука на миллион,,2014
"Саботаж (фильм, 2014)",,2014
Старая добрая Фреда,,2013
"Сама жизнь (фильм, 2014)",,
"Робокоп (фильм, 2014)",,2014
Розовая вода (фильм),,2014
"Рой (фильм, 2014)",,
Реальная белка,,
Пятое путешествие Синдбада,,2014
Пряности и страсти,,2014
Сэлинджер (фильм),,
Пришествие Дьявола,,2014
"Ровер (фильм, 2014)",,2014
Битва преподов,,2017
Бегущий по лезвию 2049,,2017
Проклятие Аннабель,,2014
БайБайМэн,,
"Бессонная ночь (фильм, 2017)",,
Акулий торнадо 5: Глобальное роение,,
2036: Nexus Dawn,,
"Рука дьявола (фильм, 2014)",,
"Стрелок (фильм, 2014)",,
Скотозаговор,,
2pac: Легенда,,2017
"Битва полов (фильм, 2017)",,2017
Американский дьявол,,
2:22,,2017
Потерянный Валентин,,
"9/11 (фильм, 2017)",,2017
Пол: Секретный материальчик,,2011
1+1: Голливудская история,,
Полночь в Париже,,2011
Побеждай!,,2011
Поля (фильм),,2011
Потомки,,2011
Пингвины мистера Поппера (фильм),,2011
Атомная школа: Возвращение. Часть 2,,
Первый мститель,,2011
Плохой робот,,
Плохая мамочка,,2011
Паранормальное явление 3,,
"Погоня (фильм, 2011)",,2011
"Пастырь (фильм, 2011)",,2011
Песчаные акулы (фильм),,2011
Опасный квартал,,2011
1 миля до тебя,,2017
